"","Season","Week","Team","R","HR","RBI","SB","OBP","SLG","K","QS","W","SV","ERA","WHIP"
"1815",2017,21,"#3 The Algorithm",53,14,41,4,0.3294,0.4669,65,8,6,2,2.821,1.015
"1816",2017,21,"#2 Systemic Blistera",53,14,51,4,0.3636,0.4471,72,7,9,4,2.545,1.156
"1817",2017,21,"#6 Dollar Dawgs",39,9,41,3,0.3155,0.4202,76,5,7,4,5.032,1.312
"1818",2017,21,"#5 OBP Kenobi",41,14,48,4,0.3401,0.44,60,5,3,6,3.161,1.229
"1819",2017,21,"#8 Starting From  the Bottom",46,11,34,6,0.3178,0.4072,69,4,6,1,2.875,1.125
"1820",2017,21,"#7 The Life Of Jaso",67,16,42,8,0.3994,0.5878,69,4,4,5,3.78,1.245
"1821",2017,21,"#10 Dingers Out For Harambe",32,12,31,8,0.3277,0.5674,45,2,3,3,5.167,1.407
"1822",2017,21,"#9 KC Royal Monarchs",32,10,44,7,0.3333,0.4405,70,6,6,6,4.773,1.379
"1823",2017,21,"#12 The Merchant",34,9,41,7,0.3191,0.4299,54,5,5,0,5.739,1.464
"1824",2017,21,"#11 Syndergaardians of the Galaxy",44,10,41,5,0.3257,0.4199,73,6,7,2,3.168,1.301
"1825",2017,22,"#2 Systemic Blistera",42,17,52,7,0.3512,0.4847,82,7,8,3,3.96,1.293
"1826",2017,22,"#1 Scherzer Sale Pray for Hail",50,11,52,2,0.2997,0.4202,83,7,6,4,3.156,1.195
"1827",2017,22,"#4 Rolden Getriever",35,9,40,3,0.3262,0.4471,58,6,6,1,2.739,1.058
"1828",2017,22,"#3 The Algorithm",26,12,25,5,0.325,0.4837,62,3,4,3,3.59,1.165
"1829",2017,22,"#7 The Life Of Jaso",29,13,37,3,0.3082,0.465,49,3,3,4,2.425,1.257
"1830",2017,22,"#5 OBP Kenobi",41,11,34,2,0.3247,0.4539,59,4,6,3,3.947,1.404
"1831",2017,22,"#9 KC Royal Monarchs",53,12,49,8,0.3623,0.4888,53,2,2,6,5.684,1.595
"1832",2017,22,"#6 Dollar Dawgs",31,10,25,4,0.3123,0.3939,81,7,5,3,3.061,1.251
"1833",2017,22,"#12 The Merchant",51,14,36,2,0.3212,0.4739,48,3,4,0,5.786,1.5
"1834",2017,22,"#8 Starting From  the Bottom",43,13,42,11,0.3639,0.4839,75,4,4,0,5.02,1.312
"1835",2017,22,"#11 Syndergaardians of the Galaxy",23,5,26,1,0.3333,0.3697,81,5,8,2,2.228,0.932
"1836",2017,22,"#10 Dingers Out For Harambe",18,5,27,2,0.3295,0.4295,56,3,4,1,3.589,1.215
"1837",2018,1,"Machado About Nothing",57,11,39,13,0.3101,0.3784,92,5,4,8,4.982,1.373
"1838",2018,1,"The Life Of Jaso",62,24,61,8,0.3404,0.4843,85,5,4,6,4.73,1.358
"1839",2018,1,"Syndergaardians of the Galaxy",65,22,58,4,0.3373,0.4576,94,3,10,2,3.526,1.243
"1840",2018,1,"Demanding More  Of My Deodorant",62,14,59,10,0.3514,0.4428,111,8,9,1,2.398,0.997
"1841",2018,1,"KC Royal Monarchs",57,17,55,4,0.3429,0.445,108,6,3,2,4.126,1.176
"1842",2018,1,"The Algorithm",63,23,58,6,0.3326,0.478,120,7,10,3,2.881,1.152
"1843",2018,1,"Minor Threat",58,12,61,7,0.3243,0.4404,108,6,5,3,5.436,1.356
"1844",2018,1,"Devers-ify My Portfolio",54,10,43,5,0.3283,0.401,91,5,5,5,4.369,1.437
"1845",2018,1,"Dollar Dawgs",50,12,54,3,0.3102,0.3636,103,7,6,8,3.375,1.223
"1846",2018,1,"OBP Yea You Know Me",35,8,47,10,0.3145,0.3409,89,8,5,3,2.526,1.239
"1847",2018,1,"OBP Kenobi",40,12,38,3,0.2986,0.3858,99,5,6,3,3.522,1.264
"1848",2018,1,"Starting From  the Bottom",70,15,63,6,0.3618,0.4909,110,6,6,8,3.589,1.282
"1849",2018,2,"Syndergaardians of the Galaxy",26,6,21,1,0.3055,0.377,77,4,5,3,3.838,1.235
"1850",2018,2,"Machado About Nothing",39,5,30,5,0.3815,0.4481,97,6,6,2,2.746,1.068
"1851",2018,2,"The Life Of Jaso",43,16,47,4,0.3278,0.4812,51,3,3,4,4.345,1.345
"1852",2018,2,"KC Royal Monarchs",31,4,27,3,0.279,0.3198,61,4,2,2,3.611,1.529
"1853",2018,2,"Demanding More  Of My Deodorant",28,10,36,7,0.2872,0.4091,66,5,3,2,3.667,1.167
"1854",2018,2,"Minor Threat",31,8,35,2,0.3519,0.4136,58,3,3,1,4.638,1.325
"1855",2018,2,"The Algorithm",34,8,26,6,0.3486,0.3951,59,4,3,2,6.15,1.617
"1856",2018,2,"Dollar Dawgs",37,11,31,1,0.3203,0.4569,64,5,4,3,2.4,1.033
"1857",2018,2,"Devers-ify My Portfolio",30,6,29,3,0.3235,0.3918,59,3,3,8,5.523,1.347
"1858",2018,2,"OBP Kenobi",47,9,39,4,0.3601,0.4762,75,2,5,5,4.164,1.299
"1859",2018,2,"OBP Yea You Know Me",34,14,43,7,0.3551,0.4726,82,7,8,2,3.78,1.104
"1860",2018,2,"Starting From  the Bottom",38,6,23,8,0.3247,0.3644,80,6,6,3,2.908,1
